familyNumber,applicationNumber,applicationDate,publicationNumber,publicationDate,patentName,abstract,applicant,inventor,IPC,IPC_count,CPC,CPC_count,familyMembers (appNum),geographicalExtensions,familyDates_min,familyDates_max,timeDifference,backwardCitationsESpaceRaw,backwardCitationsESpaceA,backwardCitationsESpaceB,backwardCitationsGoogle,forwardCitationsGoogle,publicationNumberGoogle
057394336,EP16197017A,2016-11-03,EP3165511A1,2017-05-10,['METHOD FOR PRODUCING A POLYMER FILM WITH A HIGH CONCENTRATION OF SILVER NANOPARTICLES'],"A method for producing a polymer film of polyvinyl alcohol (PVA) having a high concentration of silver nanoparticles (NPs) includes forming the NPs by drying the forming composition by the process of slow reduction of Ag ions by soft organic reductants. Changing a filling degree of Ag NPs in the film is achieved by displacement of Ag NPs and their seeds generated in the liquid PVA film under the action of a DC current at 2-6 mA. An example metal-polymer film with Ag NPs may be used in stealth technologies, for creating thermophotoelectric (TPE) elements, photo detectors, radiation cooling and heating of optoelectronic devices, in spectroscopy of surface-enhanced Raman scattering (SERS), and for manufacturing LC devices.",THE STATE SCIENT INST INSTITUTE OF CHEMISTRY OF NEW MAT OF NAT ACAD OF SCIENCES OF BELARUS (BY); KING ABDULAZIZ CITY SCI & TECH (SA); THE STATE SCIENT INSTITUTION INSTITUTE OF CHEMISTRY OF NEW MATERIALS OF NATIONAL ACADEMY OF SCIENCES (BY); KING ABDULAZIZ CITY SCI & TECH (SA),POTAPOV ALEKSEY LEONIDOVICH (BY); BINHUSSAIN MOHAMMED (SA); IVANOVA NADEZHDA ARKADIEVNA (BY); ALARIFI HANI ABDULKAREEM (SA); DAINEKO OKSANA ANATOLIEVNA (BY); AGABEKOV VLADIMIR ENOKOVICH (BY); POTAPOV ALEKSEY LEONIDOVICH (BY); BINHUSSAIN MOHAMMED (SA); IVANOVA NADEZHDA ARKADIEVNA (BY); ALARIFI HANI ABDULKAREEM (SA); DAINEKO OKSANA ANATOLIEVNA (BY); AGABEKOV VLADIMIR ENOKOVICH (BY),C03C17/00; C09D129/00,2,C03C17/009 (EP); C08K3/08 (EP); C03C2217/445 (EP); C03C2217/475 (EP); C03C2218/114 (EP); C08K2003/0806 (EP); C08K2201/011 (EP),7,EP16197017A,1,2017-05-10,2018-08-08,15,22,22,22,21,2,
057672153,US201716339165A,2017-01-27,US2019301559A1,2019-10-03,['FRICTION SHOCK ABSORBER'],Width (B) of its Part (A) located between the recesses is bigger than the shortest distance (C) between the guide plates. The guide plates are located closer to the housing base than the pressure plate's carrying end contacting the peak of the return-and-retaining device.,HALAVACH ALEH NICOLAEVICH (BY),HALAVACH ALEH NICOLAEVICH (BY),B61G11/14; F16F13/00; F16F7/09,3,"B61G11/14 (EP,US); F16F13/005 (US); F16F7/09 (US); F16F7/095 (EP); F16F3/04 (EP)",5,EA201600074A; US201716339165A,2,2016-12-30,2019-10-03,34,2,2,2,2,4,US20190301559A1
057881880,EA201500789A,2015-07-08,EA029211B1,2017-01-30,['EXCAVATOR ACTUATING MECHANISMS CONTROL DEVICE'],"The invention is related to control of mining machines, in particular, to control of actuating mechanisms of single-bucket mining excavators. The excavator actuating mechanisms control device comprises a power part and a control part. The power part includes a power supply line 1, at least three reversible thyristor converters 2 provided with protection against inverter triggering. The control part includes master elements 3; rate meters 4 that measure the rate of separately excited DC commutator motors 5. The power supply line 1 is connected to reversible thyristor converters 2 that are connected to separately excited DC commutator motors 5, to their excitation windings 6. The device is provided also with protective switches 7 through which the reversible thyristor converters 2 are connected to the separately excited DC commutator motors 5, and with electromagnetic brakes 8 and a relay automatics unit 9 which includes coils 10 that control protective switches 7 and coils 11 that control electromagnetic brakes 8 of the separately excited DC commutator motors 5. The reversible thyristor converters 2 are provided with independent control units that are coupled to the master elements 3, to the meters 4 of the rate of the separately excited DC commutator motors 5, and to the relay automatics unit 9. At least one reversible thyristor converter 2 is made with the possibility of separate or common control. The excavator actuating mechanisms control device improves reliability of protection of the excavator against occurrence of emergencies and provides better repairability due to unified design of the control part of the device and provision of reversible thyristor converters with independent control devices.",AMELKO IGOR ALEXANDROVICH (BY); KLIMKO IVAN YURIEVICH (BY),AMELKO IGOR ALEXANDROVICH (BY); KLIMKO IVAN YURIEVICH (BY),E02F9/20,1,,0,EA201500789A,1,2017-01-30,2018-02-28,13,6,6,6,6,0,
057881886,EA201500786A,2015-07-09,EA028557B1,2017-01-30,['METHOD FOR ARRANGEMENT OF A MOTOR ROAD WITH OVERTAKING PERMISSION'],"The invention relates to the field of road construction, namely to arrangement of a motor road with overtaking permission, and can be used in forensic examination of a road accident during overtaking. The task solved by the invention is to improve safety of traffic during overtaking. Innovation of this method is establishment of the distance between oncoming and overtaking vehicles at the end of overtaking, taking into account visibility of the oncoming vehicle and the error in its determination, accelerating ability of the overtaking vehicle; informing drivers by means of an informative-indicative road sign about the speed of the overtaken and overtaking vehicles, which excludes stunt of the overtaken vehicle by the overtaking vehicle and increases overtaking safety.",BELARUSIAN NATIONAL TECHNICAL UNIV (BY),SELYUKOV DMITRY DMITRIEVICH (BY); TIMOSHENKO MARINA SERGEEVNA (BY),E01C1/00,1,,0,EA201500786A,1,2017-01-30,2017-11-30,10,3,3,3,3,1,
057881888,EA201500825A,2015-07-14,EA028418B1,2017-01-30,['METHOD OF MEASURING THE PROFILE OF MICROOBJECTS FOR CRIMINALISTIC EXAMINATION'],"The invention relates to the field of information and measurement systems and is intended for measuring profile and linear dimensions of microobjects by their digital photographic images during criminalistic examinations. The purpose of the invention is to provide possibility of measuring the profile and linear dimensions of microobjects during criminalistic examinations. The task is solved by that a method for measuring profile of microobjects for criminalistic examinations consists in obtaining two digital photographic images of the measured object using movement of the object in space horizontally over a known distance and determining the shift between the images of the given point of the object on the first and second photos, wherein the distance Rto a given point of the object is determined from expressionwhere L is horizontal displacement of the object, Δxis shift between the images of the measured point in pixels horizontally on the first and the second photos, ƒ is the focal length of the lens, ωis the spacing between the sensing elements of the photodetector array horizontally; the profile of the object is determined from the difference of distances to the selected points, and the height Hand the width Dof the i-th object are determined from expressionswhere x, yare dimensions of the object on the photodetector array horizontally and vertically, respectively.",BELARUSIAN STATE UNIV (BSU) (BY),KOZLOV VLADIMIR LEONIDOVICH (BY),G01B11/24; G01C3/08,2,,0,EA201500825A,1,2017-01-30,2017-11-30,10,4,4,4,4,0,
057881891,EA201500791A,2015-07-09,EA028238B1,2017-01-30,['HOISTING WINCH'],"The invention is related to mechanical engineering and can be used as a winch in hoisting devices of various purposes. The objective of the proposed invention is higher efficiency of the winch due to lower friction losses. Said objective is attained by provision of a winch comprising a body (1), a drum (2) for rope winding mounted on an eccentric drive shaft (3), the drum shoulders being provided with tooth rims having a tooth profile of a transmission gear sprocket and shifted relative to each other by an angle of 180°/z where z is the number of teeth in the tooth rim of the drum shoulder, each of them interacting with rollers (4) that have conical surfaces, diameter dimension of the rollers increasing towards the centre of the winch drum, the rollers are equally spaced and disposed in holes made on ends of covers (5) and (6), conical bushes (7) held by lock rings (8) are mounted on contact surfaces of the rollers, the angle of the inner cone of the bushes being greater than the friction angle of the material of which the friction couple roller (4)-bush (7) is made.",BELARUSIAN NAT TECHNICAL UNIV (BY),BIRICH VLADIMIR VLADIMIROVICH (BY); KOT PAVEL IOSIFOVICH (BY); STATKEVICH ALEXANDER MIKHAILOVICH (BY),B66D1/04,1,,0,EA201500791A,1,2017-01-30,2017-10-31,9,4,4,4,3,0,
057881894,EA201500792A,2015-07-09,EA029622B1,2017-01-30,['DEVICE FOR MONITORING TECHNICAL CONDITION OF CABLES'],"The invention is related to the field of power industry and electric engineering and can be used for determining insulation wear and residual service life of cables, monitoring of duration of the cable line overload on the daily basis and during the entire service life. A device for monitoring technical condition of cables includes a current sensor, a comparison unit, two processing units, a threshold element, a device for setting comparison unit adjustment parameters, a registration unit, a timer, a memory unit, a control unit and an indication unit. The technical objective consists in broadening of functional capabilities of packaged transformer substations 6-20/0.4 kV and switchgears of 6-20 kV voltage, in improvement of reliability of power supply to industrial facilities and to cities, and in reduction of the number of failures and non-scheduled repairs. Thus, the device for monitoring technical condition of cables provides determination of insulation wear and residual service life of cables, monitoring of duration of cable line overload on the daily basis and during the entire service life, and a decrease in the numbers of failures and non-scheduled repairs by virtue of continuous monitoring of current load thereon.",BELARUSIAN NATIONAL TECHNICAL UNIV (BY),STALOVICH VITALY VALERIEVICH (BY); RADKEVICH VLADIMIR NIKOLAEVICH (BY),G01R31/08; G01R31/12,2,,0,EA201500792A,1,2017-01-30,2018-04-30,15,5,5,5,5,0,
057881898,EA201500886A,2015-07-09,EA028723B1,2017-01-30,['PHOTOELECTRIC DEVICE'],"The invention relates to the field of alternative electric power engineering and can be used in converters of solar energy into electricity embedded into the transparent external framing of buildings. The technical object is to increase efficiency of converting solar radiation into electricity while at the same time improving reliability. The technical task is solved by the fact that a photoelectric device comprising a raster of semicylindrical lenses having an upper surface for reception of the incident light and the lower surface opposite to the upper surface, wherein the semicylindrical lenses are aligned on the upper surface to collect the incident light, and each of the semicylindrical lenses is characterized by the focal distance F, and the lower surface of the raster of semicylindrical lenses is located at a distance less than the focal distance F, so that the semicylindrical lenses direct light beyond the limits of the lower surface; and the first fiber optic waveguide having the first surface bordering the lower surface of the raster of the semicylindrical lenses and the second surface opposite the first one, wherein along one or more edges of the first light guide, at least one or more photoelectric elements are located, comprises a plurality of projections located on the second surface and optically coupled both with the raster of the semicylindrical lenses and with the upper surface, which in turn are optically coupled with at least two flat mirrors located at an angle greater than 90° to the upper surface at its edges, and the semicylindrical lenses from the raster are arranged in such a way that they do not cast a shadow on each other when they are illuminated by mirrors which together with the upper and the lower surfaces form the second light guide for collecting incident light, whose edges are optically coupled with one or more photoelectric elements optically coupled through the first light guide with a plurality of protrusions.",BELARUSIAN NATIONAL TECHNICAL UNIV (BY),ESMAN ALEXANDER KONSTANTINOVICH (BY); POTACHITS VLADIMIR ALEXANDROVICH (BY); KULESHOV VLADIMIR KONSTANTINOVICH (BY); ZYKOV GRIGORY LYUTSIANOVICH (BY),G02B17/08; H02S40/22,2,Y02B10/10 (EP); Y02E10/50 (EP),2,EA201500886A,1,2017-01-30,2017-12-29,11,5,5,5,5,0,
058017586,US201615062373A,2016-03-07,US9575207B1,2017-02-21,['Nanostructured glass ceramic neutron shield for down-hole thermal neutron porosity measurement tools'],"An apparatus for providing a signal indicative of a property of an earth formation includes: a carrier conveyable through a borehole; a neutron source disposed on the carrier and configured to emit neutrons into the earth formation; a radiation detector disposed on the carrier and configured to detect radiation from the earth formation due to interaction of emitted neutrons with the earth formation and to provide the signal indicative of the property; and a neutron shield configured to shield the radiation detector from emitted neutrons that did not interact with the earth formation; wherein the radiation detector shield includes a glass ceramic material having a plurality of nano-crystallites, each nano-crystallite in the plurality having a periodic crystal structure with a diameter or dimension that is less than 1000 nm that includes Li and/or Boron and a rare-earth element that have positions in the periodic crystal structure of each nano-crystallite.",VASILYEV MAXIM (US); KHABASHESKU VALERY (US); KORJIK MIKHAIL (BY); FEDOROV ANDREI (BY); BAKER HUGHES INC (US),VASILYEV MAXIM (US); KHABASHESKU VALERY (US); KORJIK MIKHAIL (BY); FEDOROV ANDREI (BY),G01V5/06; G01V5/10; G21F1/06; G21K1/06,4,"C03C10/00 (EP,US); C03C3/062 (EP,US); C03C3/078 (EP,US); C03C3/095 (EP,US); G01V5/101 (EP,US); G01V5/107 (EP,US); G21F1/06 (EP,US)",7,EP17158943A; US201615062373A,2,2017-02-21,2021-01-20,47,51,48,47,47,4,
058052939,US201514819500A,2015-08-06,US2017038392A1,2017-02-09,['IDENTIFICATION OF FULLY HUMAN ANTIBODIES FOR USE IN THERAPY AND DIAGNOSIS OF HUMAN DISEASES'],"These above-characterized aspects, as well as other aspects, of the present invention are exemplified in a number of illustrated implementations and applications, some of which are shown in the figures and characterized in the claims section that follows. However, the above summary is not intended to describe each illustrated embodiment or every implementation of the invention.",BRATSLAVSKY GENNADY (US); TSIMAFEYEU ILYA (BY); BRATSLAVSKY GENNADY (US); TSIMAFEYEU ILYA (BY),BRATSLAVSKY GENNADY (US); TSIMAFEYEU ILYA (BY); BRATSLAVSKY GENNADY (US); TSIMAFEYEU ILYA (BY),G01N33/68; G01N33/574,2,"G01N33/57434 (EP,US); G01N33/6854 (EP,US); G01N2500/10 (US)",3,US201514819500A,1,2017-02-09,2017-11-07,9,10,10,10,2,0,US20170038392A1
058186877,IB2015056748W,2015-09-04,WO2017037515A1,2017-03-09,['TOOTHPICK WITH BRUSH MEMBER'],"The present invention relates to oral hygiene means and is intended for cleaning teeth and interdental spaces. Depending on the variant, a body of the dental stick may be shaped as an elongated cylindrical body or an elongated prism. One end of the dental stick is either pointed or provided with a tip. The second end accommodates cleaning elements in the form of bristles arranged either in lines or spirally and made of a resilient material. The technical result of the invention is the efficient removal of dental plaque and food debris from teeth and interdental spaces of a mouth cavity both on the outside and inside of the teeth.",KLESHNYAK ALEKSEI ANDREEVICH (BY),KLESHNYAK ALEKSEI ANDREEVICH (BY),A46B15/00; A61C15/02,2,A46B15/0069 (EP); A61C15/02 (EP),2,IB2015056748W,1,2017-03-09,2017-03-09,0,8,8,8,8,0,
058186930,IB2015056779W,2015-09-04,WO2017037519A1,2017-03-09,['METHODS FOR ACTING UPON BIOLOGICAL TISSUES AND SYSTEM FOR CARRYING OUT THE METHODS'],"The invention relates to methods and systems for physio-therapeutic action upon living organisms. A method for acting upon biological tissues consists in a combined action upon a selected area of biological tissue with pulse packets of ultrasonic radiation and a low-frequency pulsed magnetic field, and mutual concentration and synchronization thereof. A method for treating mammals comprises a course of therapy sessions in accordance with claim 1, and a combination of said sessions with magnetotherapy sessions with a low-frequency pulsed magnetic field. A method for suppressing the growth of a tumour comprises a combined action upon the tumour with pulse packets of ultrasonic radiation and a low-frequency pulsed magnetic field and the mutual concentration thereof in the area in which the tumour is located. A system is also proposed for carrying out the above-mentioned methods.",PLETNEV SERGEY VLADIMIROVICH (BY); VINOGRADOV SERGEY (LT),PLETNEV SERGEY VLADIMIROVICH (BY); VINOGRADOV SERGEY (LT),A61N2/04; A61N7/00,2,A61N7/00 (EP),1,IB2015056779W,1,2017-03-09,2017-03-09,0,5,5,5,5,0,
